bse_d000_i05_0001,20,91,102, GA,401,10,40.13078, GVWY,72,10,7.2, SHVR,454,10,45.463299, ZIC,438,10,43.837612, ZIP,407,10,40.71221366
bse_d000_i05_0001,21,91,95, GA,418,10,41.83078, GVWY,72,10,7.2, SHVR,454,10,45.463299, ZIC,454,10,45.437612, ZIP,407,10,40.71221366
bse_d000_i05_0001,22,91,101, GA,418,10,41.83078, GVWY,72,10,7.2, SHVR,454,10,45.463299, ZIC,509,10,50.937612, ZIP,429,10,42.91287386
bse_d000_i05_0001,22,95,101, GA,422,10,42.23078, GVWY,72,10,7.2, SHVR,488,10,48.863299, ZIC,509,10,50.937612, ZIP,429,10,42.91287386
bse_d000_i05_0001,22,95,97, GA,464,10,46.43078, GVWY,72,10,7.2, SHVR,488,10,48.863299, ZIC,509,10,50.937612, ZIP,429,10,42.91287386
bse_d000_i05_0001,22,94,97, GA,468,10,46.83078, GVWY,72,10,7.2, SHVR,526,10,52.663299, ZIC,509,10,50.937612, ZIP,429,10,42.91287386
bse_d000_i05_0001,22,94,99, GA,500,10,50.03078, GVWY,72,10,7.2, SHVR,526,10,52.663299, ZIC,509,10,50.937612, ZIP,455,10,45.5136541
bse_d000_i05_0001,22,94,103, GA,509,10,50.93078, GVWY,72,10,7.2, SHVR,526,10,52.663299, ZIC,509,10,50.937612, ZIP,468,10,46.81404421
bse_d000_i05_0001,22,94,112, GA,509,10,50.93078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,509,10,50.937612, ZIP,470,10,47.01410423
bse_d000_i05_0001,24,91,99, GA,521,10,52.13078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,509,10,50.937612, ZIP,482,10,48.21446434
bse_d000_i05_0001,25,96,104, GA,526,10,52.63078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,509,10,50.937612, ZIP,509,10,50.91527458
bse_d000_i05_0001,26,95,103, GA,526,10,52.63078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,555,10,55.537612, ZIP,536,10,53.61608483
bse_d000_i05_0001,27,96,100, GA,527,10,52.73078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,555,10,55.537612, ZIP,561,10,56.11683505
bse_d000_i05_0001,28,95,100, GA,532,10,53.23078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,555,10,55.537612, ZIP,586,10,58.61758528
bse_d000_i05_0001,28,91,98, GA,569,10,56.93078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,555,10,55.537612, ZIP,609,10,60.91827548
bse_d000_i05_0001,29,85,95, GA,577,10,57.73078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,555,10,55.537612, ZIP,609,10,60.91827548
bse_d000_i05_0001,29,85,98, GA,611,10,61.13078, GVWY,89,10,8.9, SHVR,526,10,52.663299, ZIC,555,10,55.537612, ZIP,609,10,60.91827548
